"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR10TA335","ACC","76552","2010-07-05T14:00:00Z","Dillon","Montana","United States",,"N6110A","18-8009050","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-08-03T20:09:00Z","None","0","0","0","The pilot's failure to maintain directional control during landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"45.255279000000002","-112.552497","PIPER","PA-18-150","AIR","KDLN","Dillon","false","1","REC",,"PUBS","PUBU","Substantial","VMC","State of Montana","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76552","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76552/pdf"
"ERA10CA355","ACC","76591","2010-07-05T12:00:00Z","Warrenton","Virginia","United States",,"N33554","14028","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-09-20T02:06:00Z","None","0","0","0","The pilot's improper flare during a precautionary landing, which resulted in a hard landing.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation",,"38.550277000000001","-77.715834999999998","PIPER","J3C-65","AIR","3VA3","Flying Circus Aerodrome","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76591","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76591/pdf"
"WPR10LA331","ACC","76547","2010-07-04T23:18:00Z","Coeur d'Alene","Idaho","United States",,"N8133G","21059433","false","Aviation","DirectorBrief","2011-10-03T04:00:00Z","2011-07-29T20:37:00Z","None","0","0","0","The loss of engine power during cruise flight for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"47.701388999999999","-116.818611","CESSNA","210","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","Michael D Heller","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76547","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76547/pdf"
"CEN10CA371","ACC","76534","2010-07-04T18:45:00Z","East Troy","Wisconsin","United States",,"N9011R","2013","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-12T21:06:00Z","None","0","0","0","The pilot's failure to maintain control during landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Not specified, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Not specified",,"42.797221999999998","-88.372496999999996","BRANTLY","B-2B","HELI","57C","East Troy Municipal Airport","false","1","REC",,"FLTS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76534","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76534/pdf"
"CEN10LA368","ACC","76521","2010-07-04T14:50:00Z","Pocahontas","Illinois","United States",,"N82BK","20580","false","Aviation","DirectorBrief","2011-05-26T04:00:00Z","2011-03-24T15:57:00Z","Fatal","1","0","0","The pilot's failure to maintain a wings-level attitude prior to impacting high vegetation and terrain during the off-field landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Terrain - (general) - Contributed to outcome",,"38.802776000000001","-89.561385999999999","SCHLEICHER","ASW-20","GLI",,,"false","0",,,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76521","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76521/pdf"
"CEN10CA369","ACC","76524","2010-07-04T14:30:00Z","Austin","Texas","United States",,"N74546","11095","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-08-02T20:20:00Z","None","0","0","0","The pilot's failure to maintain directional control of the helicopter, resulting in impact with trees. Contributing to the accident was the pilot's failure to ensure the door was properly secured prior to flight.","Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"30.408055999999998","-97.876388000000006","ROBINSON HELICOPTER COMPANY","R44 II","HELI","N/A","Private Helipad","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76524","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76524/pdf"
"CEN10IA372","INC","76540","2010-07-04T04:09:00Z","Dayton","Ohio","United States",,"N520CF","6537","false","Aviation","DirectorBrief","2011-04-07T04:00:00Z","2011-01-03T20:58:00Z","None","0","0","0","The unintentional movement of the jettison handle in-flight due to the pilot’s dropping of a manual that impacted the handle and released the door window, which then impacted the horizontal stabilizer. Contributing to the accident was the jettison handle guard not being installed by maintenance personnel.","Aircraft - Aircraft structures - Doors - Passenger/crew doors - Unintentional use/operation, Personnel issues - Action/decision - Action - Incomplete action - Maintenance personnel",,"39.682498000000002","-84.242773999999997","EUROCOPTER","AS365N3","HELI","I73","Moraine Air Park","false","2","TS","NSCH",,"135","Minor","VMC","AIR METHODS CORP","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76540","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76540/pdf"
"CEN10MA367","ACC","76517","2010-07-04T01:15:00Z","Alpine","Texas","United States",,"N31AS","421B0473","false","Aviation","DirectorBrief","2011-11-17T05:00:00Z","2011-09-29T19:51:00Z","Fatal","5","0","0","The degraded performance of the airplane due to the pilot not properly setting the flaps and retracting the landing gear after takeoff. Contributing to the accident was the pilot’s fatigue.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Physical - Alertness/Fatigue - (general) - Pilot",,"30.400832999999999","-103.66583199999999","CESSNA","421B","AIR","KE38","Alpine-Casparis Municipal","false","2","REC","NSCH",,"135","Substantial","VMC","OHARA FLYING SERVICE II LP","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76517","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76517/pdf"
"WPR10CA334","ACC","76550","2010-07-03T19:20:00Z","Tillamook","Oregon","United States",,"N2466K","5193","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-07-22T17:16:00Z","Minor","0","0","2","The certified flight instructor’s selection of an inappropriate landing surface and the loss of engine power as a result of the improper use carburetor heat. Contributing to the accident was the flight instructor's inadequate supervision.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Instructor/check pilot, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Response/compensation, Aircraft - Aircraft systems - Ice/rain protection system - Intake anti-ice, deice - Incorrect use/operation",,"45.417498999999999","-123.81416299999999","LUSCOMBE","8E","AIR","KTMK","Tillamook Airport","false","1","REC",,"INST","091","Substantial","VMC","LINSCHEID GLEN A","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76550","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76550/pdf"
"ERA10LA345","ACC","76516","2010-07-03T14:15:00Z","Fairfield","Pennsylvania","United States",,"N9809P, N747GW","25-7556123, 27230","false","Aviation","DirectorBrief","2011-05-11T04:00:00Z","2010-10-04T19:47:00Z","None","0","0","0","The pilot's improper touchdown point which resulted in an overrun.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",,"39.779319000000001","-77.360709999999997","PIPER, SCHLEICHER","PA-25-235, ASW-27","AIR, GLI","W73","Mid Atlantic Soaring Center","false, false","1, 0","REC",,"GLDT, PERS","091, 091","Substantial, Substantial","VMC","PIXTON DAVID H","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76516","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76516/pdf"
"WPR10CA337","ACC","76554","2010-07-03T14:15:00Z","Neola","Utah","United States",,"N3143V","15076401","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-16T22:33:00Z","Minor","0","0","1","A partial loss of engine power for undetermined reasons and the pilot's failure to maintain clearance from a power line.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Response/compensation, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"40.426665999999997","-110.024444","CESSNA","150M","AIR","74V","Roosevelt Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC","SMITH LYNN","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76554","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76554/pdf"
"CEN10CA376","ACC","76556","2010-07-03T13:00:00Z","Wellington","Colorado","United States",,"N301TW","001","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-07-27T17:35:00Z","None","0","0","0","A partial loss of engine power due to the inadequate design of the engine cowling.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Design",,"40.802776000000001","-104.98416899999999","WELLS TERRY","HULA GIRL","GLI","4CO2","Owl Canyon Gliderport","true","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76556","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76556/pdf"
"CEN10WA413","ACC","76692","2010-07-03T12:30:00Z","La Tuna",,"Mexico",,"XC-BAM","1691","false","Aviation","",,,"Minor","0","0","1",,,,,,"BELL","206","HELI",,,"false","1","TS",,"UNK","NUSN","Substantial",,"Gobierno del Estado de Sinaloa","Takeoff","N/A",,,"","None"
"CEN10CA377","ACC","76558","2010-07-03T09:45:00Z","Jacksonville","Arkansas","United States",,"N3792X","288","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-07-27T17:29:00Z","None","0","0","0","The pilot's failure to maintain an appropriate approach speed and his delayed decision not to initiate a go-around. Contributing to the accident was the pilot's lack of experience in the airplane type.","Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"34.971111000000001","-92.181944999999999","AERO COMMANDER","100","AIR","N/A","Cheria Airport","false","1","REC",,"PERS","091","Substantial","VMC","Gene S. Carmical","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76558","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76558/pdf"
"ENG10RA063","ACC","78155","2010-07-03T04:00:00Z","Hong Kong",,"Hong Kong",,"B-MHJ","31222","false","Aviation","","2020-11-03T05:00:00Z",,"None","0","0","0",,,,,,"AgustadWestland","AW139","HELI",,"Hong Kong-Sky Shuttle Heliport","false","2","TS","SCHD",,"NUSC","Destroyed",,,,"N/A",,"Final","","None"
"WPR10CA338","ACC","76555","2010-07-02T20:45:00Z","Montezuma","Utah","United States",,"N278JA","777","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-07-14T18:06:00Z","None","0","0","0","The pilot's failure to maintain clearance from road signs during landing.","Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Awareness of condition, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Response/compensation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"37.268611","-109.319442","ADAMS JOHN R JR","PIEL DIAMANT","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC","NARRAMORE TODD I","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76555","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76555/pdf"
"WPR10LA347","ACC","76602","2010-07-02T20:30:00Z","Las Vegas","Nevada","United States",,"N3644A","TE-778","false","Aviation","DirectorBrief","2011-12-13T05:00:00Z","2011-10-28T20:31:00Z","None","0","0","0","The landing gear collapse for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"36.080001000000003","-115.152221","BEECH","E-55","AIR","LAS","McCarran International Airport","false","2","REC",,"PERS","091","Substantial","VMC","Fereydoon Hekmat","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76602","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76602/pdf"
"CEN10CA366","ACC","76514","2010-07-02T14:41:00Z","Centennial","Colorado","United States",,"N80HY","2288","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-08-02T20:19:00Z","None","0","0","0","The student pilot's failure to maintain directional control and the certified flight instructor's delay in remedial action.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot",,"39.570278000000002","-104.849441","AVIAT AIRCRAFT INC","A-1B","AIR","APA","Centennial Airport","false","1","REC",,"PERS","091","Substantial","VMC","Steven McFarland`","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76514","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76514/pdf"
"ERA10CA343","ACC","76513","2010-07-02T14:10:00Z","Burnsville","North Carolina","United States",,"N220WJ","0823","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-23T13:54:00Z","None","0","0","0","The pilot's failure to maintain a proper visual glideslope during final approach.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on operation, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"35.868609999999997","-82.341667000000001","CIRRUS DESIGN CORP","SR22","AIR","2NC0","Mountain Air Airport","false","1","REC",,"PERS","091","Substantial","VMC","XT APPLICATIONS LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76513","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76513/pdf"
"ERA10FA342","ACC","76512","2010-07-02T13:19:00Z","Destin","Florida","United States",,"N92778","182-486","false","Aviation","DirectorBrief","2011-06-20T04:00:00Z","2011-05-04T16:54:00Z","Fatal","2","0","0","The pilot's failure to maintain adequate airspeed while maneuvering, which resulted in an aerodynamic stall and spin. Contributing to the accident was the pilot's improper decision to perform the maneuvers at a low altitude and over water.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"30.366388000000001","-86.400001000000003","NORTH AMERICAN","AT-6","AIR","DTS","Destin-Fort Walton Beach","false","1","REC",,"PERS","091","Substantial","VMC","Timothy McDonald","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76512","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76512/pdf"
"CEN10LA370","ACC","76533","2010-07-02T13:15:00Z","Centerville","Missouri","United States",,"N5798P","24-878","false","Aviation","DirectorBrief","2011-05-11T04:00:00Z","2011-02-08T21:22:00Z","None","0","0","0","A loss of engine power due to carburetor icing as a result of the pilot not using carburetor heat.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot",,"37.433334000000002","-90.949995999999999","PIPER","PA-24-250","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76533","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76533/pdf"
"WPR10LA340","ACC","76563","2010-07-02T09:00:00Z","Cottonwood","Arizona","United States",,"N6802V","22-0002","false","Aviation","DirectorBrief","2011-08-22T04:00:00Z","2011-06-23T18:45:00Z","None","0","0","0","The pilot’s failure to lower the landing gear prior to landing.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot",,"34.750681999999998","-112.00986399999999","MOONEY","M20F","AIR","P52","Cottonwood Airport","false","1","REC",,"PERS","091","Substantial","VMC","Deano L. Jacobs","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76563","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76563/pdf"
"WPR10FA325","ACC","76523","2010-07-01T19:00:00Z","Venice","California","United States",,"N94838","15285799","false","Aviation","DirectorBrief","2011-05-26T04:00:00Z","2011-03-24T14:15:00Z","Fatal","1","0","0","The pilot's failure to maintain adequate airspeed and airplane control during initial climb, which resulted in an aerodynamic stall/spin and subsequent impact with the ground.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",,"34.008056000000003","-118.45749600000001","CESSNA","152","AIR","SMO","Santa Monica Muni Airport","false","1","REC",,"PERS","091","Substantial","VMC","Justice Aviation","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76523","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76523/pdf"
"WPR10CA333","ACC","76549","2010-07-01T17:30:00Z","Missoula","Montana","United States",,"N3642C","31140","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-08-03T20:31:00Z","None","0","0","0","The pilot's inadequate compensation for the crosswind conditions and failure to maintain directional control during the landing roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",,"46.916389000000002","-114.090553","CESSNA","180","AIR","KMSO","Missoula","false","1","REC",,"PERS","091","Substantial","VMC","Paul E. Iverson","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76549","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76549/pdf"
"WPR10FA324","ACC","76522","2010-07-01T14:00:00Z","Avalon","California","United States",,"N222CG","18263934","false","Aviation","DirectorBrief","2013-09-30T04:00:00Z","2013-09-03T19:26:00Z","Fatal","1","0","0","The pilot's incapacitation due to a heart attack, which resulted in a loss of airplane control.","Personnel issues - Physical - Impairment/incapacitation - Cardiovascular - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Not specified",,"33.405833999999999","-118.393333","CESSNA","182P","AIR","AVX","Catalina Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76522","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76522/pdf"
"CEN10FA364","ACC","76499","2010-07-01T08:50:00Z","Perry","Kansas","United States",,"N3071T","CE-1158","false","Aviation","DirectorBrief","2011-06-13T04:00:00Z","2011-04-13T14:17:00Z","Fatal","2","0","0","The failure of the engine driven fuel pump causing a loss of engine power and the pilot's failure to maintain aircraft control resulting in an inadvertent stall. Contributing to the accident was the pilot’s failure to follow the emergency procedures checklist and utilize the electric fuel boost pump which would have restored engine power.","Aircraft - Aircraft systems - Fuel system - Fuel pumps - Failure, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot",,"39.085555999999997","-95.300276999999994","BEECH","F33A","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76499","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76499/pdf"
"ENG11WA010","INC","78033","2010-07-01T04:00:00Z","Warsaw",,"Poland",,"D-AGPH","11308","false","Aviation","","2020-11-03T05:00:00Z",,"None","0","0","0",,,,,,"FOKKER","F28","AIR","EPWA","Warszawa-Okecie","false","2",,"SCHD",,"UNK","Minor",,"Contact Air",,"N/A",,"Final","","None"
"WPR10CA323","ACC","76508","2010-06-30T21:08:00Z","Twin Falls","Idaho","United States",,"N64427","17265219","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-08-03T20:35:00Z","None","0","0","0","The student pilot's improper landing flare.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained",,"42.481945000000003","-114.48777699999999","CESSNA","172M","AIR","KTWF","Magic Valley","false","1","REC",,"INST","091","Substantial","VMC","AvCenter Inc.","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76508","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76508/pdf"
"CEN10CA398","ACC","76636","2010-06-30T20:30:00Z","Newark","Illinois","United States",,"N4469N","0312","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-09-08T15:15:00Z","None","0","0","0","A total loss of engine power during cruise when the ignition switch vibrated into the ""off"" position, leading to the airplane's impact with a ditch during the off-field landing.","Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Aircraft - Aircraft power plant - Ignition system - Switching - Malfunction, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"41.519443000000003","-88.605552000000003","BRADSHAW","Quicksilver MX II","AIR","0C8",,"false","1",,,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76636","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76636/pdf"
"ERA10CA341","ACC","76500","2010-06-30T17:30:00Z","Farmingdale","New York","United States",,"N388MA","40.522","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-09-20T01:11:00Z","None","0","0","0","The student pilot's failure to maintain directional control during a crosswind landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"40.726664999999997","-73.408057999999997","DIAMOND AIRCRAFT IND INC","DA 40","AIR","FRG","Republic Airport","false","1","REC",,"INST","091","Substantial","VMC","HARBOR AVIATION LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76500","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76500/pdf"
"CEN10CA373","ACC","76541","2010-06-30T16:43:00Z","Bloomington","Illinois","United States",,"N802CT","C0102","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-19T19:14:00Z","None","0","0","0","The pilot's failure to maintain adequate airspeed during landing, which resulted in a stall.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"40.476942999999999","-88.915831999999995","DIAMOND AIRCRAFT IND INC","DA 20-C1","AIR","BMI","Central Illinois Regional Arpt","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76541","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76541/pdf"
"ERA10CA363","ACC","76655","2010-06-30T13:00:00Z","Chesapeake","Virginia","United States",,"N6064R","172S10246","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-22T22:47:00Z","None","0","0","0","A hard landing by person(s)unknown.","Personnel issues - Action/decision - Action - Incorrect action performance - Not specified",,"36.665554","-76.320555999999996","CESSNA","172S","AIR","CPK","Chesapeake Regional Airport","false","1","REC",,"UNK","091","Substantial","VMC","Horizon Flight Center","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76655","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76655/pdf"
"WPR10CA320","ACC","76494","2010-06-30T12:52:00Z","Huntsville","Utah","United States",,"N9247B","55047","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-07-14T19:24:00Z","None","0","0","0","The pilot's failure to maintain adequate clearance from terrain during climb.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Response/compensation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"41.396945000000002","-111.68527899999999","CESSNA","175","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","MEEK JOHN C","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76494","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76494/pdf"
"ERA11WA157","INC","78416","2010-06-29T20:10:00Z","Jundiai",,"Brazil",,"PP-EPD","FA-92","false","Aviation","","2020-11-03T05:00:00Z",,"None","0","0","0",,,,"-23.181667000000001","-46.943610999999997","BEECH","300","AIR","SBJD","Jundiai Airport","false","2","TP",,,"NUSN","Minor","VMC","Government Of the State Of Amazon","Initial Climb","N/A",,"Final","","None"
"WPR10CA322","ACC","76506","2010-06-29T20:00:00Z","Sequim","Washington","United States",,"N2990P","955","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2010-08-03T20:33:00Z","None","0","0","0","The pilot’s failure to maintain directional control during landing due to an encounter with sun glare.","Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"48.137222000000001","-123.11277699999999","CONSOLIDATED AERONAUTICS INC.","LAKE LA-4-200","AIR","0WN0","Rucilla's Roost","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76506","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76506/pdf"
"ANC10LA056","ACC","76484","2010-06-29T18:45:00Z","Iliamna","Alaska","United States",,"N4596U","U20604990","false","Aviation","DirectorBrief","2012-01-17T05:00:00Z","2011-12-01T20:07:00Z","Minor","0","0","1","The total loss of engine power during cruise flight due to a fractured crankshaft.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"59.648333999999998","-155.41999799999999","CESSNA","U206G","AIR",,,"false","1","REC","NSCH",,"135","Substantial","VMC","RUSTS FLYING SERVICE INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=76484","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76484/pdf"
